UserID,ISBN,BookRating
278418,380601036,5
278418,380676524,8
278418,380685280,3
278418,380698439,8
278418,380698544,4
278418,038069994X,4
278418,380701006,5
278418,380702843,2
278418,380703866,3
278418,380704498,10
278418,380706725,10
278418,380708531,7
278418,380709120,8
278418,380709538,10
278418,380709562,1
278418,380710870,3
278418,380711877,5
278418,380712040,1
278418,380714752,4
278418,380716356,4
278418,380720132,5
278418,380724383,3
278418,380724898,3
278418,380725584,6
278418,380725703,6
278418,380727293,8
278418,380727951,4
278418,380732521,10
278418,380755203,3
278418,380755858,10
278418,380758733,10
278418,038075892X,6
278418,380761165,3
278418,380761203,3
278418,380761483,7
278418,380765195,7
278418,038076587X,5
278418,380766078,1
278418,380766450,8
278418,038076654X,8
278418,380770938,8
278418,380773732,3
278418,380775263,3
278418,380782332,3
278418,380787458,5
278418,380789035,3
278418,038078906X,10
278418,380794802,3
278418,380797542,1
278418,380803682,4
278418,380814862,5
278418,380817624,4
278418,038082180X,1
278418,380834510,1
278418,380880547,3
278418,380892847,4
278418,380898179,1
278418,380899590,9
278418,038097391X,6
278418,381900568,7
278418,382027094,6
278418,382094441,1
278418,385011571,6
278418,385025866,1
278418,385127448,1
278418,385143184,5
278418,385152922,3
278418,385190697,2
278418,385206776,9
278418,385239262,6
278418,385245793,8
278418,385265700,2
278418,385293631,6
278418,385299095,2
278418,385299109,10
278418,385304900,10
278418,385306032,3
278418,385306059,4
278418,385312709,9
278418,385320329,6
278418,385320825,5
278418,385323921,4
278418,385414587,4
278418,385419902,10
278418,385420161,5
278418,385468784,4
278418,038546973X,8
278418,038547024X,6
278418,385474547,8
278418,385483643,9
278418,385489935,10
278418,038549081X,5
278418,385490992,4
278418,385492081,1
278418,385498179,8
278418,038550120X,7
278418,385722206,2
278418,393035433,6
278418,393964493,7
278418,394020189,2
278418,394174461,2
278418,394223772,4
278418,394334248,9
278418,394363051,9
278418,394516729,6
278418,394517989,5
278418,394543394,5
278418,394553837,3
278418,394565762,3
278418,394569644,2
278418,394588215,8
278418,394702956,6
278418,394755235,4
278418,394800133,3
278418,394800168,6
278418,394800303,7
278418,394800907,4
278418,394805666,6
278418,039480967X,3
278418,394820371,4
278418,394822412,5
278418,394823249,1
278418,394825225,2
278418,394825519,5
278418,394825527,9
278418,394826175,5
278418,394826256,8
278418,394826264,9
278418,394826639,1
278418,394826817,6
278418,394826833,2
278418,394826949,2
278418,394827988,6
278418,394828186,7
278418,394829239,4
278418,394829565,8
278418,394830199,9
278418,394831292,8
278418,394832434,4
278418,394832639,3
278418,394832647,10
278418,394832655,8
278418,394832663,5
278418,394833171,4
278418,394834569,10
278418,394834852,5
278418,394835638,2
278418,394837363,5
278418,394839579,10
278418,394840496,4
278418,394840704,3
278418,394840771,8
278418,394844483,4
278418,394845668,7
278418,394848195,4
278418,394848365,7
278418,394848381,10
278418,394848438,10
278418,394848446,7
278418,394848454,6
278418,394848705,5
278418,394849558,1
278418,394849612,3
278418,394849736,8
278418,394851323,7
278418,394854438,7
278418,394855175,3
278418,394856392,6
278418,394859170,8
278418,394859219,2
278418,394859235,1
278418,039485926X,10
278418,394859558,5
278418,394861272,8
278418,039486154X,4
278418,394863461,3
278418,394863895,9
278418,394865707,10
278418,394865871,2
278418,394867297,3
278418,394868838,2
278418,039487062X,5
278418,394871809,1
278418,394872177,4
278418,394873319,5
278418,394873335,9
278418,039487336X,10
278418,394873378,10
278418,394878639,1
278418,394886682,7
278418,394886690,1
278418,394886755,7
278418,394888103,2
278418,394890604,8
278418,394891260,6
278418,394894359,2
278418,039489460X,10
278418,394894758,9
278418,394895711,9
278418,394896254,9
278418,394896955,8
278418,039489748X,7
278418,394899636,2
278418,394900901,5
278418,394971965,3
278418,394979087,8
278418,394996038,8
278418,395120446,4
278418,395174449,1
278418,395278171,1
278418,395297583,7
278418,395368952,10
278418,039537605X,3
278418,395376076,9
278418,395376084,1
278418,395376092,7
278418,395376106,4
278418,395376114,4
278418,395376122,4
278418,395376130,3
278418,395425069,2
278418,395437822,1
278418,395551471,6
278418,395551552,2
278418,395551579,9
278418,395551633,2
278418,039555165X,4
278418,395551749,3
278418,395644828,1
278418,395668417,1
278418,395681863,4
278418,395681871,4
278418,395689651,9
278418,395707390,4
278418,395710464,5
278418,395755158,2
278418,396087213,8
278418,397316372,6
278418,397318804,5
278418,397320515,5
278418,397541678,5
278418,399122400,9
278418,399131418,7
278418,399134883,5
278418,399136118,4
278418,399137734,3
278418,399138684,2
278418,399138900,2
278418,039913932X,1
278418,399139974,5
278418,399207279,7
278418,399208704,2
278418,399213503,1
278418,399215697,3
278418,399217851,8
278418,399228179,10
278418,039923568X,2
278418,399517375,4
278418,039961110X,5
278418,404538215,1
278418,425033104,9
278418,425044432,8
278418,425048543,5
278418,425053245,2
278418,425054535,4
278418,425054918,3
278418,042505733X,5
278418,425071022,7
278418,425088782,2
278418,425091074,4
278418,425096106,1
278418,425096939,9
278418,425098559,6
278418,425111997,8
278418,425116840,8
278418,425116905,5
278418,425117383,4
278418,042511743X,4
278418,425118703,8
278418,425120279,5
278418,425120694,9
278418,425120910,8
278418,425127214,3
278418,425135012,3
278418,042513525X,7
278418,042513699X,2
278418,425137562,5
278418,425140032,3
278418,425145638,9
278418,425147622,8
278418,425148696,7
278418,425149420,5
278418,425151867,9
278418,425151875,3
278418,425155404,5
278418,425157539,5
278418,425158632,8
278418,425160106,5
278418,425161749,3
278418,042516313X,7
278418,425164136,5
278418,425165566,7
278418,425165779,8
278418,425166961,6
278418,425168700,3
278418,425170349,7
278418,425173283,3
278418,425173534,7
278418,425177351,6
278418,425177807,6
278418,425178102,4
278418,425180050,7
278418,425182142,10
278418,425183009,10
278418,425183971,9
278418,042518630X,10
278418,425187721,5
278418,439040221,2
278418,439040825,9
278418,439042992,10
278418,439043638,8
278418,439045525,4
278418,439049946,9
278418,439053862,4
278418,439059658,3
278418,439061296,4
278418,439062454,4
278418,439074436,9
278418,439083184,4
278418,043908654X,7
278418,439087481,9
278418,439087872,2
278418,439088275,6
278418,439095085,2
278418,439095557,2
278418,043910274X,10
278418,439102758,6
278418,439103975,3
278418,043910467X,7
278418,439104696,10
278418,439106028,4
278418,439106761,8
278418,439108381,3
278418,439109884,10
278418,439115353,2
278418,439129354,3
278418,439129362,10
278418,439129370,1
278418,439132266,4
278418,439132991,2
278418,439133718,8
278418,439135036,2
278418,439135249,9
278418,439135575,7
278418,439137012,2
278418,439137411,1
278418,439138566,5
278418,439139392,4
278418,439141230,6
278418,439146070,7
278418,439150086,10
278418,439154049,9
278418,439154065,1
278418,439158141,9
278418,439161142,9
278418,439161150,7
278418,439161649,8
278418,439163129,4
278418,439164729,9
278418,043916575X,9
278418,439166268,8
278418,043917306X,9
278418,439173078,1
278418,439188768,2
278418,439192625,2
278418,439193796,6
278418,439200911,9
278418,043920092X,8
278418,439200938,9
278418,439200946,9
278418,439206545,10
278418,439207398,5
278418,439207401,9
278418,043920741X,8
278418,439207428,1
278418,439210089,2
278418,439210348,5
278418,439219671,4
278418,439219957,1
278418,439220335,1
278418,439222338,5
278418,439223075,7
278418,439227704,4
278418,043922781X,8
278418,439229030,2
278418,439231973,3
278418,439236298,4
278418,439243971,1
278418,439253330,8
278418,439264669,1
278418,439266513,4
278418,439269865,7
278418,439272874,6
278418,439279062,7
278418,439282799,2
278418,439288851,9
278418,043928886X,1
278418,439288886,4
278418,439316154,2
278418,439327660,3
278418,439328039,1
278418,439328888,2
278418,439336929,10
278418,439339952,5
278418,439345200,10
278418,439366763,3
278418,439369061,8
278418,439399327,9
278418,439401372,9
278418,043940178X,9
278418,439434556,5
278418,043949169X,4
278418,440027691,5
278418,440102723,4
278418,440108322,2
278418,440111773,4
278418,440111811,8
278418,044011585X,7
278418,440117569,4
278418,440118212,10
278418,440120004,9
278418,440120497,7
278418,440120918,9
278418,440124344,2
278418,044012509X,8
278418,440125588,5
278418,440126606,3
278418,440130298,7
278418,440139791,1
278418,440141753,6
278418,440144078,8
278418,440145465,9
278418,440147247,2
278418,440147360,1
278418,440154049,1
278418,440157587,1
278418,440157943,9
278418,440163846,4
278418,440164842,10
278418,440166063,3
278418,440166497,9
278418,440167531,1
278418,440167817,10
278418,440170796,8
278418,440173922,8
278418,440175437,4
278418,440176484,6
278418,440179807,1
278418,440180333,4
278418,440183278,7
278418,440184622,7
278418,440184630,1
278418,440185327,5
278418,440185564,8
278418,440185793,10
278418,044018584X,1
278418,440193613,4
278418,044019539X,5
278418,440200407,3
278418,440201969,3
278418,044020271X,2
278418,440204275,4
278418,440205085,7
278418,440205417,2
278418,440206154,6
278418,440206561,2
278418,440206588,3
278418,440207428,3
278418,440207622,5
278418,440208130,10
278418,440208947,6
278418,440210666,1
278418,044021145X,10
278418,440211484,9
278418,440211727,9
278418,440212189,4
278418,440212308,1
278418,440213320,1
278418,044021369X,6
278418,440214041,6
278418,440214114,2
278418,044021422X,10
278418,440217466,6
278418,440219221,2
278418,440219280,6
278418,440219337,3
278418,440220394,7
278418,440220602,10
278418,440222656,2
278418,440222842,2
278418,440223571,8
278418,440224055,4
278418,440224594,6
278418,044022473X,3
278418,440224772,1
278418,440224810,6
278418,440225701,8
278418,440226430,8
278418,440226597,8
278418,440226864,2
278418,440228158,2
278418,440235596,10
278418,440235758,10
278418,440236673,10
278418,044023669X,4
278418,440236924,2
278418,044023722X,8
278418,440400627,6
278418,440402024,8
278418,440403227,10
278418,440403294,10
278418,440405726,8
278418,440406404,8
278418,440406595,7
278418,044040665X,4
278418,440407613,9
278418,440407923,1
278418,440408164,5
278418,440408334,1
278418,440409322,3
278418,440409713,6
278418,440410231,2
278418,440411262,1
278418,440412692,5
278418,440413036,1
278418,440413494,10
278418,440413699,5
278418,440413915,9
278418,440414237,8
278418,440414261,2
278418,440414520,3
278418,440415241,10
278418,440428130,1
278418,440433940,2
278418,440439884,8
278418,440441099,1
278418,440444381,10
278418,440457173,9
278418,440479002,1
278418,440482216,2
278418,440484332,8
278418,440492041,2
278418,440495563,6
278418,440504953,6
278418,440505712,8
278418,440550254,8
278418,044056753X,9
278418,440700272,4
278418,440800129,9
278418,440800714,3
278418,440801028,5
278418,044080180X,2
278418,440803098,5
278418,440803462,1
278418,440833000,6
278418,440840414,9
278418,440841216,4
278418,440841488,2
278418,440842654,7
278418,440845963,8
278418,440846404,3
278418,440847109,9
278418,440847737,8
278418,440847753,1
278418,440847990,8
278418,440848067,3
278418,440848156,2
278418,440907071,6
278418,440908035,9
278418,440910552,3
278418,044091129X,7
278418,440920833,4
278418,440925606,3
278418,440940001,7
278418,440949777,4
278418,440966388,10
278418,440982391,4
278418,441000150,3
278418,441000924,1
278418,441001823,10
278418,441005551,1
278418,441005764,10
278418,441116183,6
278418,441132456,1
278418,441248845,7
278418,441317480,9
278418,044132231X,9
278418,441451306,9
278418,441470734,8
278418,441586945,9
278418,441651690,3
278418,441693237,9
278418,441757227,10
278418,044301566X,9
278418,445043326,6
278418,445083735,5
278418,445205636,1
278418,445209127,8
278418,445408154,10
278418,446222194,9
278418,446301728,7
278418,446303011,7
278418,446306223,4
278418,446310786,8
278418,446315176,5
278418,446322121,9
278418,446343455,4
278418,446350109,6
278418,446354872,2
278418,446356913,3
278418,446357030,6
278418,446357103,3
278418,446359726,6
278418,446360406,6
278418,446363030,6
278418,446363251,4
278418,446363510,5
278418,446363626,3
278418,446364193,4
278418,446364266,9
278418,446364304,2
278418,446364800,2
278418,446364819,9
278418,446364835,9
278418,446394211,7
278418,446401013,7
278418,446512753,8
278418,446516139,7
278418,446516317,10
278418,044651652X,10
278418,446517410,10
278418,446519723,4
278418,446519790,4
278418,446520608,3
278418,446520659,2
278418,446520802,5
278418,446523089,7
278418,446523569,5
278418,446525480,9
278418,446600709,9
278418,446600768,2
278418,446600962,1
278418,446600970,3
278418,446600989,5
278418,446601640,4
278418,446601985,7
278418,446602019,10
278418,446602086,3
278418,446602159,1
278418,446602736,5
278418,446603309,8
278418,446603368,3
278418,446604275,8
278418,446604623,8
278418,446604844,7
278418,446605239,9
278418,446606022,10
278418,446606219,4
278418,446608823,6
278418,446608955,3
278418,446609617,9
278418,044661095X,4
278418,446612405,2
278418,446672211,6
278418,446802204,6
278418,446827029,6
278418,446941166,1
278418,044804501X,8
278418,448092867,10
278418,448095017,10
278418,448095041,7
278418,448095319,5
278418,448095335,3
278418,448095343,4
278418,448095351,7
278418,044809536X,8
278418,448095467,7
278418,448102226,2
278418,448171473,9
278418,448190893,4
278418,044819094X,10
278418,448343606,6
278418,448400936,2
278418,044840124X,10
278418,448401304,7
278418,044840463X,5
278418,448405199,1
278418,448412640,7
278418,448412772,10
278418,044841287X,3
278418,448421852,4
278418,044846537X,2
278418,449001946,10
278418,449001962,7
278418,449013880,6
278418,449014290,5
278418,449123782,10
278418,449126765,7
278418,449134369,10
278418,449138364,4
278418,449143600,4
278418,449148394,1
278418,449148920,7
278418,044920216X,6
278418,449202941,3
278418,449204324,7
278418,449205967,1
278418,449206181,3
278418,449206610,8
278418,449208508,4
278418,449209598,5
278418,449210324,7
278418,449212084,1
278418,449217264,1
278418,044922046X,4
278418,449221180,10
278418,449221555,4
278418,449222241,3
278418,449222713,9
278418,449223450,10
278418,449224155,2
278418,449226840,4
278418,449229440,8
278418,449232921,5
278418,449234606,5
278418,449237869,4
278418,449240673,5
278418,449242765,8
278418,449245691,10
278418,449500330,9
278418,449501116,1
278418,449909069,8
278418,449909557,5
278418,449911616,3
278418,449911888,9
278418,451073967,8
278418,451119614,2
278418,451121228,9
278418,451126041,6
278418,451127897,1
278418,451128370,3
278418,451129334,6
278418,451134680,10
278418,451136101,10
278418,451136683,8
278418,451138945,10
278418,451139682,9
278418,451147367,5
278418,451150376,8
278418,451150406,10
278418,451152190,9
278418,451153553,8
278418,451155750,10
278418,451156609,2
278418,451160525,3
278418,451162072,3
278418,451165594,3
278418,451167783,2
278418,451169387,5
278418,451169530,6
278418,451170990,4
278418,451172817,5
278418,451173392,3
278418,451175123,4
278418,451176464,4
278418,451176723,1
278418,451176820,3
278418,451177096,5
278418,451177908,8
278418,451177975,5
278418,451178386,6
278418,451178424,6
278418,451179900,5
278418,451181379,4
278418,451182391,10
278418,451183665,3
278418,451184963,9
278418,451186486,3
278418,451186923,9
278418,451188470,5
278418,451190157,1
278418,451190521,5
278418,451191692,9
278418,451191722,6
278418,451195264,4
278418,451197127,4
278418,451202198,8
278418,451205421,10
278418,451400763,2
278418,451403568,9
278418,451404068,8
278418,451404211,7
278418,451406176,8
278418,451406656,8
278418,451408098,2
278418,451408411,4
278418,451408543,1
278418,451408667,7
278418,451408845,1
278418,451409019,6
278418,451409744,7
278418,451451406,9
278418,451516699,10
278418,451518829,3
278418,451519620,2
278418,451519655,2
278418,451521285,5
278418,451522621,2
278418,451524772,8
278418,451524942,8
278418,451526503,8
278418,451526538,7
278418,451526805,2
278418,451625838,2
278418,451627296,10
278418,0451E64100,6
278418,452264464,7
278418,460870289,2
278418,471358355,5
278418,471515353,5
278418,471577103,5
278418,486207897,3
278418,486214834,8
278418,486232360,8
278418,486266893,2
278418,486268705,10
278418,486268780,3
278418,486277852,2
278418,486278166,8
278418,048628039X,3
278418,486286568,2
278418,486295559,5
278418,486296466,6
278418,489469715,5
278418,5008601814,1
278418,505522764,10
278418,515039276,2
278418,515056383,1
278418,515060674,9
278418,515068594,9
278418,515068748,1
278418,515071080,2
278418,515075841,4
278418,515087947,2
278418,515090298,1
278418,515100226,7
278418,515101214,7
278418,515110396,1
278418,515115029,8
278418,515116297,3
278418,515116475,7
278418,515118907,4
278418,515119415,4
278418,051512012X,8
278418,515120456,2
278418,515121428,1
278418,515122408,9
278418,051512334X,5
278418,051512608X,10
278418,515126772,2
278418,515126985,3
278418,515127833,2
278418,515128023,3
278418,515128546,4
278418,515129704,10
278418,515130168,1
278418,515130389,4
278418,515130524,4
278418,515131229,2
278418,515132136,7
278418,051604639X,8
278418,516049119,2
278418,516087371,7
278418,516088556,2
278418,517035553,4
278418,517052229,5
278418,517052369,8
278418,517065258,5
278418,517114453,3
278418,051734582X,6
278418,517348764,7
278418,517500345,3
278418,517528436,9
278418,517565994,9
278418,517576767,3
278418,517577550,10
278418,517598183,6
278418,517707918,10
278418,517800349,10
278418,051788710X,7
278418,051788738X,10
278418,520045599,1
278418,523403461,4
278418,523403941,10
278418,523411529,1
278418,523426429,3
278418,525111255,1
278418,525249249,4
278418,525420282,3
278418,525440585,2
278418,525442332,9
278418,525442553,1
278418,525443959,2
278418,525448780,2
278418,525452672,2
278418,525458883,8
278418,525460543,5
278418,525938990,8
278418,525941479,2
278418,525941908,1
278418,525945415,7
278418,525945784,5
278418,529044633,6
278418,531012174,9
278418,053104470X,10
278418,531045269,10
278418,531048160,1
278418,531068021,1
278418,531083608,10
278418,531087875,10
278418,531101827,8
278418,531102637,6
278418,531140210,8
278418,531202534,3
278418,534003478,1
278418,534004490,2
278418,551660733,6
278418,553013289,10
278418,553050532,10
278418,553055011,7
278418,055305502X,1
278418,553055038,6
278418,553055046,5
278418,553055070,9
278418,553055089,5
278418,553055127,3
278418,553055135,9
278418,553055143,6
278418,055305516X,4
278418,553055178,1
278418,553055208,10
278418,553055216,7
278418,553055224,8
278418,553055259,1
278418,553055267,7
278418,553055984,5
278418,553057995,3
278418,553058894,7
278418,553072927,6
278418,553084810,1
278418,553095919,9
278418,553096834,6
278418,553099558,10
278418,553100807,2
278418,553103008,1
278418,553104225,3
278418,553110012,7
278418,553111396,2
278418,553120166,5
278418,055312577X,6
278418,553131834,6
278418,553136674,2
278418,553154184,3
278418,553156756,3
278418,553156802,2
278418,553157094,3
278418,553157116,10
278418,553157213,10
278418,553157345,2
278418,553157353,10
278418,553157396,8
278418,553158333,8
278418,553158910,10
278418,553158929,8
278418,553165240,1
278418,553201344,4
278418,553202790,3
278418,553208845,4
278418,553210793,10
278418,553211285,10
278418,553211404,9
278418,055321277X,4
278418,553213164,10
278418,055321330X,3
278418,553213393,4
278418,055322011X,7
278418,553230018,9
278418,553231758,10
278418,553232177,2
278418,553237209,3
278418,553238000,5
278418,553243055,1
278418,553249231,3
278418,553249479,8
278418,553250337,9
278418,055325362X,4
278418,553256157,10
278418,553257439,6
278418,553258311,3
278418,553258877,4
278418,553264613,4
278418,553268880,5
278418,553268953,1
278418,553270117,2
278418,553271571,8
278418,553272535,6
278418,553274295,5
278418,553274740,1
278418,553274775,3
278418,553278142,2
278418,055327824X,10
278418,553278355,2
278418,553280414,1
278418,553282700,4
278418,553283626,2
278418,553284789,8
278418,553287087,1
278418,055328861X,3
278418,553289519,7
278418,553290576,4
278418,553290614,4
278418,055329122X,7
278418,055329170X,8
278418,553292951,3
278418,055329296X,10
278418,055329301X,3
278418,553293893,6
278418,553293907,10
278418,553294989,7
278418,553297570,9
278418,553297988,5
278418,553299352,2
278418,553348310,1
278418,553351478,1
278418,553373080,9
278418,553373412,10
278418,553442449,3
278418,553443127,5
278418,553443364,9
278418,553443577,9
278418,553443941,9
278418,553444077,4
278418,553444727,6
278418,553445294,3
278418,553445405,6
278418,553445618,1
278418,553480243,10
278418,553481339,4
278418,553481525,4
278418,553481606,10
278418,553482475,4
278418,055348253X,3
278418,553483145,9
278418,553483285,7
278418,055348351X,4
278418,055348480X,1
278418,553542842,3
278418,553560018,6
278418,553560050,4
278418,553560115,5
278418,553560271,2
278418,553561375,1
278418,553564013,6
278418,055356451X,4
278418,553564552,9
278418,553564676,6
278418,553565605,7
278418,553566180,8
278418,553566199,5
278418,553566229,2
278418,553567462,4
278418,553567470,9
278418,553567500,4
278418,553567535,8
278418,553567551,1
278418,553567586,6
278418,055356773X,4
278418,553568701,9
278418,553568779,3
278418,553569015,2
278418,553569082,1
278418,055357227X,6
278418,055357230X,4
278418,553572512,4
278418,055357258X,6
278418,553573136,4
278418,553574078,6
278418,553574752,5
278418,553578375,2
278418,553578898,4
278418,553579754,5
278418,553580221,1
278418,553581023,4
278418,553582097,1
278418,553582658,1
278418,553583980,1
278418,559029838,7
278418,570048257,9
278418,570060370,9
278418,570061210,5
278418,570061954,7
278418,571193307,3
278418,573693412,10
278418,586044507,7
278418,590010891,8
278418,059001496X,3
278418,590019678,6
278418,590023101,6
278418,590023136,3
278418,590025627,5
278418,590026534,4
278418,590035010,10
278418,590035517,2
278418,590036394,2
278418,590037145,4
278418,590044362,6
278418,590047922,1
278418,590059459,2
278418,590065858,1
278418,590065890,2
278418,590088203,2
278418,059009291X,8
278418,590093878,7
278418,059009887X,10
278418,059010294X,3
278418,590104403,5
278418,590107100,10
278418,590115057,10
278418,590115294,3
278418,059011753X,5
278418,590117653,10
278418,590118684,3
278418,590120700,4
278418,590129023,7
278418,590129457,10
278418,590129686,10
278418,590134620,10
278418,590134701,1
278418,590134744,9
278418,590135252,5
278418,590136895,9
278418,590138588,4
278418,590187317,3
278418,590189387,3
278418,590189824,9
278418,590216929,2
278418,590222953,8
278418,590222961,6
278418,590224735,2
278418,590226355,9
278418,590226533,1
278418,590227157,3
278418,590228595,10
278418,590228625,9
278418,059023787X,5
278418,590252267,6
278418,590254693,7
278418,590254960,2
278418,590259458,1
278418,590259881,5
278418,590259954,3
278418,590259989,7
278418,590260243,2
278418,590262793,7
278418,059027337X,7
278418,590273639,6
278418,590273752,10
278418,590273779,4
278418,590274635,10
278418,590275232,10
278418,590299735,7
278418,590302647,7
278418,059030271X,2
278418,590305638,9
278418,590306693,6
278418,590307207,7
278418,590307223,2
278418,590307444,9
278418,059031257X,2
278418,590312626,9
278418,590314645,7
278418,590315684,2
278418,590317695,3
278418,059031792X,7
278418,590318977,5
278418,059031954X,3
278418,590319841,3
278418,590324705,1
278418,590324993,5
278418,590326376,6
278418,590327844,1
278418,590329804,2
278418,590331280,4
278418,059033235X,1
278418,590332368,8
278418,590332473,8
278418,590334263,10
278418,590335545,1
278418,590335898,10
278418,590336770,6
278418,590336991,5
278418,059033753X,1
278418,590337785,3
278418,590339494,8
278418,590339656,4
278418,590339672,2
278418,590351958,7
278418,590367943,6
278418,590371177,10
278418,590373862,9
278418,590375180,1
278418,590377590,4
278418,590383973,9
278418,590386158,4
278418,590386166,3
278418,590386522,1
278418,590394681,2
278418,590394835,1
278418,590395092,7
278418,059040024X,2
278418,590401645,2
278418,590401815,9
278418,590402773,7
278418,590403249,8
278418,590403885,9
278418,590404008,1
278418,590404318,5
278418,590404555,10
278418,590405934,4
278418,590406205,5
278418,590406310,4
278418,590407066,10
278418,590407473,1
278418,590407783,10
278418,590409026,3
278418,590409395,7
278418,590410326,6
278418,590410814,8
278418,590411098,7
278418,590411136,8
278418,059041139X,7
278418,590411829,3
278418,590411837,10
278418,590412396,6
278418,590412809,5
278418,590412981,7
278418,590413600,2
278418,590413848,6
278418,590413864,8
278418,590414275,2
278418,590414615,8
278418,059041464X,9
278418,590415298,10
278418,590415743,8
278418,590416499,6
278418,590416642,3
278418,590416790,6
278418,590417096,9
278418,590417290,10
278418,059041805X,7
278418,590420585,7
278418,590422812,4
278418,590423746,3
278418,590424041,1
278418,059042422X,3
278418,590424343,3
278418,590425919,2
278418,590426702,10
278418,590426710,4
278418,590426737,9
278418,590426745,9
278418,590426761,9
278418,590426826,2
278418,590426842,5
278418,590426923,4
278418,059042694X,1
278418,059042730X,3
278418,590427369,4
278418,590428039,7
278418,590428446,5
278418,590428578,8
278418,590428918,7
278418,590430092,2
278418,590431188,1
278418,059043120X,1
278418,590431625,10
278418,590431641,6
278418,590431706,9
278418,590431978,6
278418,590432788,6
278418,590433059,5
278418,590433334,9
278418,590433458,5
278418,590433505,9
278418,590434446,9
278418,590434519,1
278418,590434543,7
278418,590434802,9
278418,590435086,3
278418,590435124,6
278418,590435132,8
278418,590436023,7
278418,590436341,6
278418,590436414,7
278418,590436465,9
278418,059043649X,2
278418,059043652X,9
278418,590436864,3
278418,590437186,8
278418,590437216,7
278418,590437291,8
278418,590437623,7
278418,590437747,7
278418,590437852,1
278418,590438689,10
278418,590438794,5
278418,590438999,4
278418,590439456,5
278418,590440055,4
278418,059044008X,1
278418,590440195,10
278418,590440365,7
278418,590440691,4
278418,590440756,3
278418,590441531,5
278418,590441884,6
278418,590442376,4
278418,059044252X,5
278418,590442589,10
278418,590442597,6
278418,590442643,6
278418,590442910,9
278418,590442929,10
278418,059044347X,10
278418,059044364X,9
278418,059044381X,10
278418,590443852,4
278418,590443860,10
278418,590443895,1
278418,590443909,3
278418,590444077,6
278418,590444085,8
278418,590444182,2
278418,590444530,9
278418,590444549,9
278418,590444972,10
278418,590445014,3
278418,059044509X,6
278418,590445510,8
278418,590445774,4
278418,590446355,5
278418,590447769,4
278418,059044798X,6
278418,590448021,5
278418,590448234,1
278418,590448242,7
278418,590448250,2
278418,590448277,2
278418,590448293,4
278418,590448307,3
278418,590448315,9
278418,590448323,2
278418,590448331,7
278418,590448366,5
278418,590448404,9
278418,590448439,9
278418,059044848X,10
278418,059044963X,1
278418,590449834,5
278418,590449923,6
278418,059045076X,5
278418,590450778,5
278418,590450832,3
278418,590451278,2
278418,590451405,5
278418,590451618,5
278418,590452630,5
278418,590452916,8
278418,590452932,5
278418,590453440,9
278418,590453548,3
278418,590453661,6
278418,059045367X,5
278418,590453696,4
278418,059045403X,8
278418,590454072,9
278418,590454889,2
278418,590455702,7
278418,590455788,2
278418,590455877,3
278418,590455893,2
278418,590456458,8
278418,590456504,2
278418,590456539,1
278418,059045658X,1
278418,590456822,7
278418,590457160,3
278418,590457543,5
278418,590457608,2
278418,590458949,7
278418,590459562,2
278418,590459651,1
278418,590459805,5
278418,590460188,9
278418,590460609,1
278418,590460870,5
278418,590461109,2
278418,590461915,4
278418,059046244X,8
278418,590463616,8
278418,590463683,3
278418,590464175,7
278418,590464485,4
278418,590464515,6
278418,590464817,2
278418,590465783,3
278418,590466178,4
278418,590466186,8
278418,590466194,7
278418,590466380,7
278418,590466917,3
278418,590468502,10
278418,590469118,4
278418,590469134,2
278418,590469584,7
278418,590469592,9
278418,590469878,1
278418,590470418,7
278418,590470426,5
278418,590470434,8
278418,590470701,8
278418,059047071X,4
278418,590471163,2
278418,590471430,5
278418,590471813,3
278418,590472690,5
278418,590472976,10
278418,590472984,8
278418,590473026,10
278418,590475959,9
278418,590476963,9
278418,590477331,2
278418,590477382,8
278418,590477439,10
278418,590477447,4
278418,590477641,9
278418,590478400,1
278418,590482211,3
278418,590482777,1
278418,590482998,10
278418,590483013,8
278418,590483021,6
278418,059048303X,2
278418,590483072,3
278418,590483404,4
278418,590483447,7
278418,590483455,7
278418,059048348X,4
278418,590483498,5
278418,590483501,7
278418,590483692,6
278418,590484125,9
278418,590484133,10
278418,590484141,8
278418,590484192,2
278418,590484613,3
278418,590484745,6
278418,590485121,3
278418,590485237,5
278418,590486101,8
278418,590486454,6
278418,590488651,6
278418,590489100,6
278418,059048933X,9
278418,059049418X,10
278418,590494457,9
278418,590494465,4
278418,590494473,9
278418,590494503,10
278418,590494511,4
278418,590500511,4
278418,590500538,1
278418,590500600,10
278418,590500619,8
278418,059050214X,2
278418,590516086,8
278418,590516655,7
278418,590517236,9
278418,590523481,1
278418,590523821,5
278418,590524984,4
278418,590539604,8
278418,590543504,6
278418,590547445,6
278418,590554646,7
278418,590568744,10
278418,590568752,9
278418,590568760,3
278418,590568779,5
278418,590568795,4
278418,590568809,8
278418,590568817,2
278418,590568825,3
278418,590568833,7
278418,059056885X,6
278418,590568884,7
278418,590568892,3
278418,590568906,6
278418,590568922,5
278418,590568949,7
278418,590597744,5
278418,590603884,3
278418,590603906,1
278418,590623508,9
278418,590623524,10
278418,590623737,10
278418,590623850,8
278418,590624008,4
278418,590629786,4
278418,590629808,5
278418,590634771,3
278418,590634852,4
278418,590635980,9
278418,590636715,7
278418,590638874,4
278418,590639137,1
278418,590649264,8
